I,Ip,theta,theta_p,theta_pp,u_a
0.220379489,-63.63912769,5.34E-03,2.249098334,487.7258212,1
0.200469368,-38.0527239,5.13E-03,2.43785079,87.34729487,1
0.176568904,-4.227208384,5.53E-03,2.277509301,-41.52577948,1
0.217492984,-60.24781438,6.21E-03,2.316026736,393.7132587,1
0.207708257,-46.41047865,5.79E-03,2.251709135,339.7483889,1
0.217741121,-59.43509656,5.18E-03,2.172940837,526.642669,1
0.182867719,-12.45608245,6.09E-03,2.234497107,69.95532585,1
0.232432481,-80.57127603,6.11E-03,2.314283031,566.9668397,1
0.203725272,-44.17183042,6.10E-03,2.647629358,-65.94719897,1
0.220912269,-63.75869602,5.34E-03,2.173766889,562.3310887,1
0.206017894,-45.39722766,5.14E-03,2.411878847,174.7157579,1
0.20390853,-42.89340588,5.27E-03,2.457609176,108.9042207,1
0.176279851,-4.489968681,6.35E-03,2.359125744,-119.0440235,1
0.208046659,-46.50985698,6.38E-03,2.206775684,384.4855342,1
0.189456501,-20.88051257,6.24E-03,2.166713175,207.2881746,1
0.183704721,-14.87840061,5.15E-03,2.394046124,-65.47131992,1
0.216298881,-57.0097447,6.43E-03,2.115483666,562.3038074,1
0.188999069,-20.37832195,5.84E-03,2.18170215,188.4055253,1
0.196197051,-33.9903638,5.59E-03,2.6559464,-160.0142493,1
0.178692097,-8.346721525,6.41E-03,2.430376478,-156.0985197,1
0.212473232,-52.0094574,6.93E-03,2.141309445,494.8656385,1
0.227201974,-77.16466465,6.91E-03,2.776157316,86.97785073,1
0.210694909,-52.99698151,5.70E-03,2.565201746,89.07445548,1
0.230973416,-76.84961823,5.32E-03,2.09845648,746.4068155,1
0.201824174,-42.44199692,6.74E-03,2.754358064,-184.8186358,1
0.211662635,-50.76185206,6.08E-03,2.123385507,501.8456347,1
0.226536032,-74.32154483,5.61E-03,2.535313353,298.2746243,1
0.192606957,-27.65976409,7.13E-03,2.4764447,-38.08432957,1
0.192106134,-28.09994565,6.21E-03,2.61598008,-170.6895893,1
0.214734878,-54.83615792,6.61E-03,2.109952578,549.3602585,1
0.187588752,-23.3735482,6.05E-03,2.792981671,-383.5089501,1
0.185269672,-17.72457795,6.22E-03,2.483064785,-128.4146668,1
0.177456283,-4.064843093,7.18E-03,2.107079753,123.6069654,1
0.18534065,-17.34960291,6.09E-03,2.42441332,-74.27954722,1
0.231234593,-79.45313123,6.92E-03,2.378029569,495.2506215,1
0.220949025,-65.17496791,6.95E-03,2.343681712,408.2854177,1
0.18815019,-23.94136837,5.90E-03,2.76854626,-354.8435089,1
0.174878751,-5.315432657,5.76E-03,2.698997945,-444.1186717,1
0.204117734,-44.21857816,6.18E-03,2.586997868,-6.317912797,1
0.229349833,-77.52408365,5.96E-03,2.457216594,401.6048092,1
0.208665522,-48.45292006,7.31E-03,2.343652876,267.1630247,1
0.207382522,-50.0243965,6.72E-03,2.75630966,-122.7223462,1
0.193001381,-25.91468687,6.35E-03,2.192637108,224.4548585,1
0.210541806,-50.69205023,6.05E-03,2.304464964,324.3486087,1
0.206544884,-45.78108655,7.02E-03,2.370396874,218.4822353,1
0.201634561,-38.40397683,6.62E-03,2.284263609,240.3611241,1
0.201659768,-37.49411097,7.47E-03,2.166838506,347.4008751,1
0.194996998,-28.97234131,7.73E-03,2.235043103,208.8354108,1
0.191467326,-26.17652763,7.20E-03,2.484922761,-58.88705417,1
0.221030186,-64.76635938,7.84E-03,2.279123382,467.9074228,1
0.200226476,-38.35468653,6.24E-03,2.516527593,13.03187477,1
0.181298116,-10.84886458,7.05E-03,2.300351867,-7.94880443,1
0.224771624,-73.29551905,7.61E-03,2.706430401,122.4390261,1
0.202935991,-39.7170679,8.05E-03,2.227231887,307.1627573,1
0.210340741,-53.31138806,7.01E-03,2.664265515,-5.053225301,1
0.227480956,-77.1729359,7.30E-03,2.72995326,132.1872952,1
0.175581675,-3.076546148,7.32E-03,2.301546291,-74.72173934,1
0.206823819,-48.5778784,6.90E-03,2.671000925,-51.58895406,1
0.187548621,-23.47587172,6.43E-03,2.812501679,-401.7155529,1
0.193132672,-31.19938056,7.03E-03,2.827651,-351.3218445,1
0.227762027,-72.885119,8.16E-03,2.149103605,663.4621953,1
0.187071395,-20.74307264,7.91E-03,2.553427557,-171.6773827,1
0.217693748,-63.39301823,6.42E-03,2.673196471,71.32046055,1
0.226428154,-73.36465607,8.18E-03,2.434571993,388.6180654,1
0.201674751,-40.70307103,7.46E-03,2.563390905,-12.92914108,1
0.181509935,-13.01714103,6.64E-03,2.534152293,-218.0606507,1
0.220356556,-66.2732307,7.59E-03,2.580576687,186.1183436,1
0.211167638,-51.66782624,6.96E-03,2.319863752,317.5410819,1
0.190576276,-26.69109543,7.82E-03,2.699776206,-264.4473421,1
0.218288345,-60.20030464,7.92E-03,2.175460431,530.6402312,1
0.231867575,-79.59028767,7.12E-03,2.28792095,584.4410935,1
0.224397944,-68.717081,6.93E-03,2.20028882,578.2738135,1
